PRODUCTID;ORDER_NUMBER;ORDER_QUANTITY;UNIT_PRICE;DELIVERY_COST;TAX_RATE
12;SO52537   ;10;EUR 299,99;EUR 58,46;0.23000
18;SO53102   ;10;EUR 1299,99;EUR 84,72;0.23000
12;SO53353   ;5;EUR 299,99;EUR 86,24;0.23000
8;SO54473   ;5;EUR 1954,74;EUR 35,71;0.23000
16;SO54871   ;7;EUR 780;EUR 41,21;0.23000
9;SO55108   ;9;EUR 503,96;EUR 77,87;0.23000
8;SO55364   ;10;EUR 1954,74;EUR 56,68;0.46000
10;SO55471   ;9;EUR 1490;EUR 69,42;0.23000
20;SO56003   ;6;EUR 819;EUR 66,8;0.23000
15;SO56271   ;4;EUR 588;EUR 89,45;0.23000
11;SO57008   ;7;EUR 433,33;EUR 34,81;0.23000
15;SO57707   ;7;EUR 588;EUR 62,1;0.23000
16;SO57709   ;10;EUR 780;EUR 44,86;0.23000
14;SO74276   ;10;EUR 679,99;EUR 86,02;0.23000
8;SO74484   ;7;EUR 1954,74;EUR 79,75;0.23000
16;SO74760   ;5;EUR 780;EUR 58,1;0.23000
10;SO75080   ;10;EUR 1490;EUR 46,39;0.23000
22;SO46514   ;3;EUR 1306;EUR 60,19;0.23000
18;SO46694   ;6;EUR 1299,99;EUR 78,67;0.23000
22;SO74822   ;4;EUR 1306;EUR 82,25;0.46000
8;SO75031   ;9;EUR 1954,74;EUR 36,31;0.23000
22;SO46464   ;3;EUR 1306;EUR 82,66;0.23000
22;SO50830   ;10;EUR 1306;EUR 48,33;0.23000
12;SO51569   ;2;EUR 299,99;EUR 50,78;0.46000
8;SO52045   ;1;EUR 1954,74;EUR 48,13;0.46000
12;SO52765   ;5;EUR 299,99;EUR 77,55;0.23000
20;SO53314   ;5;EUR 819;EUR 69,26;0.23000
22;SO53642   ;5;EUR 1306;EUR 46,92;0.23000
21;SO53666   ;5;EUR 1159;EUR 80,36;0.23000
9;SO54250   ;2;EUR 503,96;EUR 88,92;0.46000
20;SO54368   ;1;EUR 819;EUR 56,11;0.23000
22;SO54502   ;6;EUR 1306;EUR 77,75;0.23000
8;SO54997   ;10;EUR 1954,74;EUR 48,25;0.23000
8;SO55086   ;10;EUR 1954,74;EUR 51,33;0.23000
12;SO55073   ;4;EUR 299,99;EUR 82,8;0.23000
19;SO55072   ;10;EUR 103,54;EUR 89,67;0.23000
17;SO55338   ;4;EUR 469;EUR 75,81;0.23000
20;SO55484   ;5;EUR 819;EUR 46,97;0.23000
17;SO55535   ;3;EUR 469;EUR 64,53;0.23000
22;SO55947   ;2;EUR 1306;EUR 90,93;0.23000
16;SO56209   ;8;EUR 780;EUR 44,43;0.23000
12;SO56432   ;10;EUR 299,99;EUR 63,9;0.23000
16;SO57005   ;2;EUR 780;EUR 65,41;0.23000
12;SO57591   ;8;EUR 299,99;EUR 33,81;0.23000
14;SO57961   ;6;EUR 679,99;EUR 90,18;0.23000
8;SO58261   ;4;EUR 1954,74;EUR 75,71;0.23000
10;SO58606   ;2;EUR 1490;EUR 65,71;0.23000
11;SO58749   ;5;EUR 433,33;EUR 44,01;0.23000
9;SO74728   ;7;EUR 503,96;EUR 79,47;0.23000
12;SO74850   ;1;EUR 299,99;EUR 84,08;0.23000
9;SO46474   ;5;EUR 503,96;EUR 33,98;0.23000
15;SO51346   ;3;EUR 588;EUR 48,83;0.46000
10;SO51488   ;4;EUR 1490;EUR 46,5;0.23000
18;SO51662   ;6;EUR 1299,99;EUR 67,56;0.23000
19;SO51995   ;10;EUR 103,54;EUR 33,71;0.23000
11;SO52801   ;3;EUR 433,33;EUR 78,31;0.23000
9;SO53307   ;1;EUR 503,96;EUR 56,05;0.23000
12;SO53750   ;1;EUR 299,99;EUR 86,08;0.23000
18;SO54381   ;6;EUR 1299,99;EUR 74,72;0.23000
20;SO54630   ;3;EUR 819;EUR 63,09;0.23000
17;SO54704   ;10;EUR 469;EUR 87,56;0.23000
20;SO54871   ;2;EUR 819;EUR 46,68;0.23000
22;SO55566   ;5;EUR 1306;EUR 78,24;0.46000
22;SO55623   ;2;EUR 1306;EUR 41,97;0.23000
9;SO56279   ;3;EUR 503,96;EUR 82,08;0.23000
16;SO56744   ;4;EUR 780;EUR 88,34;0.23000
15;SO57273   ;1;EUR 588;EUR 72,36;0.23000
21;SO57695   ;8;EUR 1159;EUR 52,32;0.23000
20;SO58144   ;6;EUR 819;EUR 57,57;0.23000
22;SO58225   ;2;EUR 1306;EUR 46,09;0.23000
18;SO58364   ;4;EUR 1299,99;EUR 39,55;0.23000
11;SO58624   ;6;EUR 433,33;EUR 61,26;0.23000
11;SO58673   ;3;EUR 433,33;EUR 70,12;0.23000
16;SO58715   ;6;EUR 780;EUR 58,51;0.23000
16;SO74436   ;10;EUR 780;EUR 44,9;0.23000
19;SO74560   ;3;EUR 103,54;EUR 50,23;0.23000
11;SO74632   ;1;EUR 433,33;EUR 47,12;0.23000
13;SO46450   ;10;EUR 399;EUR 53,32;0.23000
12;SO50977   ;9;EUR 299,99;EUR 90,18;0.23000
21;SO51021   ;4;EUR 1159;EUR 84,17;0.23000
14;SO51583   ;10;EUR 679,99;EUR 68,68;0.23000
15;SO51896   ;10;EUR 588;EUR 56,96;0.23000
10;SO52959   ;8;EUR 1490;EUR 77,59;0.23000
16;SO52936   ;3;EUR 780;EUR 40,62;0.23000
20;SO53157   ;2;EUR 819;EUR 58,59;0.23000
8;SO53273   ;9;EUR 1954,74;EUR 50,21;0.23000
22;SO53779   ;4;EUR 1306;EUR 44,88;0.23000
18;SO53841   ;1;EUR 1299,99;EUR 70,35;0.23000
18;SO53916   ;4;EUR 1299,99;EUR 32,77;0.46000
16;SO54014   ;9;EUR 780;EUR 50,45;0.23000
10;SO54066   ;10;EUR 1490;EUR 51,31;0.23000
15;SO54087   ;4;EUR 588;EUR 73,19;0.23000
11;SO54452   ;10;EUR 433,33;EUR 75,69;0.23000
13;SO54694   ;7;EUR 399;EUR 72,04;0.23000
22;SO55215   ;6;EUR 1306;EUR 50,54;0.23000
17;SO55346   ;1;EUR 469;EUR 35,77;0.23000
11;SO55723   ;10;EUR 433,33;EUR 66,59;0.23000
17;SO56003   ;2;EUR 469;EUR 59,03;0.23000
20;SO56424   ;10;EUR 819;EUR 65,69;0.23000
13;SO56574   ;1;EUR 399;EUR 59,7;0.23000
9;SO56750   ;6;EUR 503,96;EUR 42,76;0.23000
17;SO56829   ;6;EUR 469;EUR 34,35;0.23000
16;SO56955   ;8;EUR 780;EUR 86,69;0.46000
11;SO57618   ;4;EUR 433,33;EUR 70,15;0.46000
16;SO57849   ;3;EUR 780;EUR 74,38;0.23000
13;SO58175   ;2;EUR 399;EUR 36,5;0.23000
18;SO58238   ;8;EUR 1299,99;EUR 69,43;0.46000
19;SO51230   ;10;EUR 103,54;EUR 64,73;0.23000
16;SO51594   ;7;EUR 780;EUR 43,69;0.23000
21;SO51641   ;6;EUR 1159;EUR 90,66;0.46000
11;SO51882   ;6;EUR 433,33;EUR 31,69;0.23000
20;SO52215   ;10;EUR 819;EUR 64,8;0.23000
21;SO52759   ;2;EUR 1159;EUR 37,62;0.23000
8;SO53074   ;4;EUR 1954,74;EUR 31,42;0.23000
13;SO53205   ;1;EUR 399;EUR 31,36;0.23000
13;SO53282   ;3;EUR 399;EUR 30,9;0.23000
18;SO53295   ;9;EUR 1299,99;EUR 75,5;0.23000
20;SO53396   ;10;EUR 819;EUR 61,66;0.23000
21;SO53394   ;2;EUR 1159;EUR 64,11;0.23000
9;SO53733   ;5;EUR 503,96;EUR 32,6;0.23000
17;SO54628   ;10;EUR 469;EUR 68,61;0.23000
13;SO54685   ;3;EUR 399;EUR 53,48;0.23000
14;SO54775   ;4;EUR 679,99;EUR 54,39;0.23000
14;SO55066   ;5;EUR 679,99;EUR 44,68;0.23000
10;SO55229   ;6;EUR 1490;EUR 76,61;0.23000
9;SO55993   ;5;EUR 503,96;EUR 89,21;0.23000
22;SO55987   ;1;EUR 1306;EUR 37,36;0.23000
20;SO57328   ;5;EUR 819;EUR 32,75;0.23000
14;SO57371   ;7;EUR 679,99;EUR 85,69;0.23000
13;SO57561   ;10;EUR 399;EUR 46,36;0.46000
21;SO57708   ;4;EUR 1159;EUR 64,63;0.23000
13;SO57850   ;9;EUR 399;EUR 44,22;0.23000
19;SO58051   ;5;EUR 103,54;EUR 54,73;0.23000
19;SO58537   ;1;EUR 103,54;EUR 86,9;0.23000
8;SO58603   ;2;EUR 1954,74;EUR 37,85;0.23000
19;SO58698   ;4;EUR 103,54;EUR 62,12;0.23000
15;SO58754   ;3;EUR 588;EUR 45,21;0.23000
22;SO58818   ;7;EUR 1306;EUR 52,4;0.23000
12;SO59162   ;8;EUR 299,99;EUR 69,49;0.23000
19;SO74320   ;1;EUR 103,54;EUR 75,54;0.23000
19;SO74568   ;2;EUR 103,54;EUR 89,47;0.23000
13;SO75119   ;7;EUR 399;EUR 77,8;0.23000
8;SO74397   ;8;EUR 1954,74;EUR 76,3;0.23000
8;SO74462   ;3;EUR 1954,74;EUR 40,74;0.23000
15;SO74788   ;9;EUR 588;EUR 80,31;0.23000
9;SO74941   ;7;EUR 503,96;EUR 54,89;0.23000
13;SO75060   ;4;EUR 399;EUR 63,1;0.23000
9;SO46690   ;9;EUR 503,96;EUR 83,83;0.23000
22;SO51322   ;7;EUR 1306;EUR 54,66;0.23000
21;SO51674   ;3;EUR 1159;EUR 35,81;0.23000
20;SO52371   ;9;EUR 819;EUR 45,15;0.23000
19;SO52583   ;10;EUR 103,54;EUR 75,76;0.23000
16;SO52801   ;2;EUR 780;EUR 87,76;0.23000
10;SO52872   ;10;EUR 1490;EUR 38,12;0.23000
22;SO52976   ;2;EUR 1306;EUR 74,91;0.23000
15;SO53223   ;2;EUR 588;EUR 62,09;0.46000
9;SO53718   ;8;EUR 503,96;EUR 68,54;0.23000
10;SO53931   ;7;EUR 1490;EUR 41,8;0.23000
20;SO54116   ;4;EUR 819;EUR 35,34;0.23000
20;SO55075   ;5;EUR 819;EUR 66,64;0.23000
12;SO55108   ;8;EUR 299,99;EUR 88,46;0.46000
14;SO55781   ;3;EUR 679,99;EUR 71,8;0.23000
8;SO55932   ;1;EUR 1954,74;EUR 75,66;0.23000
10;SO56075   ;7;EUR 1490;EUR 61,22;0.23000
8;SO56119   ;2;EUR 1954,74;EUR 85,47;0.23000
20;SO56144   ;2;EUR 819;EUR 80,97;0.23000
22;SO56379   ;6;EUR 1306;EUR 38,42;0.23000
22;SO56500   ;4;EUR 1306;EUR 83,07;0.23000
8;SO56620   ;8;EUR 1954,74;EUR 61,25;0.23000
18;SO56728   ;6;EUR 1299,99;EUR 39,93;0.23000
9;SO56846   ;10;EUR 503,96;EUR 69,77;0.23000
8;SO57214   ;5;EUR 1954,74;EUR 61,22;0.23000
19;SO58410   ;9;EUR 103,54;EUR 31,97;0.23000
13;SO58439   ;4;EUR 399;EUR 43,01;0.23000
13;SO58673   ;8;EUR 399;EUR 34,16;0.23000
12;SO58715   ;3;EUR 299,99;EUR 35,89;0.23000
10;SO51060   ;8;EUR 1490;EUR 57,5;0.23000
17;SO51223   ;8;EUR 469;EUR 74,29;0.46000
13;SO51226   ;9;EUR 399;EUR 42,03;0.23000
22;SO51323   ;6;EUR 1306;EUR 33,41;0.23000
21;SO51660   ;1;EUR 1159;EUR 65,32;0.46000
10;SO51670   ;3;EUR 1490;EUR 81,77;0.23000
16;SO52056   ;10;EUR 780;EUR 43,52;0.23000
15;SO52746   ;4;EUR 588;EUR 76,29;0.23000
11;SO52959   ;2;EUR 433,33;EUR 62,07;0.23000
13;SO53157   ;3;EUR 399;EUR 46,06;0.23000
11;SO53273   ;9;EUR 433,33;EUR 68,75;0.23000
19;SO53632   ;6;EUR 103,54;EUR 32,84;0.23000
17;SO54562   ;1;EUR 469;EUR 80,58;0.23000
14;SO54740   ;5;EUR 679,99;EUR 62,46;0.23000
16;SO54837   ;8;EUR 780;EUR 72,87;0.23000
18;SO55098   ;10;EUR 1299,99;EUR 39,95;0.23000
22;SO55120   ;9;EUR 1306;EUR 32,27;0.23000
16;SO55471   ;7;EUR 780;EUR 36,66;0.23000
14;SO55996   ;6;EUR 679,99;EUR 75,68;0.23000
20;SO56175   ;5;EUR 819;EUR 72,84;0.23000
9;SO56316   ;7;EUR 503,96;EUR 77,25;0.23000
8;SO56290   ;10;EUR 1954,74;EUR 49,69;0.23000
13;SO56312   ;8;EUR 399;EUR 55,39;0.23000
20;SO56898   ;2;EUR 819;EUR 76,03;0.23000
17;SO57652   ;8;EUR 469;EUR 90,71;0.23000
20;SO57725   ;8;EUR 819;EUR 65,81;0.46000
18;SO58236   ;1;EUR 1299,99;EUR 69,27;0.23000
8;SO58758   ;9;EUR 1954,74;EUR 81,5;0.23000
22;SO58822   ;9;EUR 1306;EUR 46,78;0.46000
14;SO58867   ;3;EUR 679,99;EUR 66,76;0.23000
12;SO59152   ;2;EUR 299,99;EUR 70,69;0.23000
9;SO51223   ;6;EUR 503,96;EUR 82,78;0.23000
20;SO51230   ;7;EUR 819;EUR 46,35;0.23000
18;SO51568   ;2;EUR 1299,99;EUR 89,48;0.23000
12;SO52190   ;6;EUR 299,99;EUR 90,66;0.23000
18;SO52533   ;7;EUR 1299,99;EUR 43,32;0.23000
21;SO52629   ;6;EUR 1159;EUR 39,07;0.23000
16;SO52765   ;10;EUR 780;EUR 67,31;0.23000
11;SO53292   ;9;EUR 433,33;EUR 69,53;0.23000
15;SO53307   ;2;EUR 588;EUR 46,28;0.23000
18;SO54123   ;10;EUR 1299,99;EUR 48,77;0.23000
18;SO54129   ;3;EUR 1299,99;EUR 39,56;0.23000
22;SO54250   ;10;EUR 1306;EUR 61,01;0.23000
19;SO54553   ;9;EUR 103,54;EUR 87,48;0.23000
10;SO54700   ;3;EUR 1490;EUR 90,86;0.23000
8;SO55108   ;1;EUR 1954,74;EUR 67,84;0.23000
9;SO55472   ;3;EUR 503,96;EUR 58,69;0.23000
8;SO55730   ;10;EUR 1954,74;EUR 75,48;0.23000
18;SO55731   ;2;EUR 1299,99;EUR 31,29;0.23000
11;SO55911   ;9;EUR 433,33;EUR 66,8;0.23000
9;SO56119   ;5;EUR 503,96;EUR 31,1;0.23000
19;SO56169   ;6;EUR 103,54;EUR 70,6;0.23000
15;SO56491   ;9;EUR 588;EUR 62,05;0.23000
19;SO56526   ;7;EUR 103,54;EUR 41,01;0.23000
18;SO57254   ;5;EUR 1299,99;EUR 66,79;0.23000
9;SO57313   ;9;EUR 503,96;EUR 64,36;0.23000
16;SO57725   ;6;EUR 780;EUR 75,69;0.46000
20;SO57883   ;2;EUR 819;EUR 40,31;0.23000
20;SO58128   ;10;EUR 819;EUR 82;0.23000
18;SO58477   ;6;EUR 1299,99;EUR 89,46;0.23000
13;SO58715   ;6;EUR 399;EUR 70,05;0.23000
12;SO74641   ;9;EUR 299,99;EUR 52,14;0.23000
21;SO74842   ;10;EUR 1159;EUR 48,22;0.23000
13;SO74896   ;7;EUR 399;EUR 66,04;0.23000
14;SO74901   ;7;EUR 679,99;EUR 62,69;0.23000
16;SO74998   ;6;EUR 780;EUR 78,13;0.23000
8;SO50840   ;1;EUR 1954,74;EUR 72,98;0.23000
20;SO51254   ;7;EUR 819;EUR 82,66;0.23000
12;SO51346   ;7;EUR 299,99;EUR 42,69;0.23000
19;SO51488   ;6;EUR 103,54;EUR 44,92;0.23000
13;SO51896   ;2;EUR 399;EUR 67,46;0.23000
13;SO52078   ;9;EUR 399;EUR 66,12;0.46000
14;SO52351   ;2;EUR 679,99;EUR 79,8;0.23000
8;SO52660   ;7;EUR 1954,74;EUR 77,21;0.23000
21;SO52936   ;6;EUR 1159;EUR 44,03;0.23000
9;SO53028   ;10;EUR 503,96;EUR 83,31;0.23000
14;SO53258   ;6;EUR 679,99;EUR 77,3;0.23000
9;SO53708   ;8;EUR 503,96;EUR 45,74;0.46000
21;SO53783   ;9;EUR 1159;EUR 69,78;0.23000
17;SO53830   ;1;EUR 469;EUR 84,39;0.23000
22;SO54039   ;10;EUR 1306;EUR 50,8;0.23000
15;SO54252   ;1;EUR 588;EUR 43,84;0.23000
10;SO54498   ;5;EUR 1490;EUR 82,63;0.23000
10;SO54608   ;2;EUR 1490;EUR 70,63;0.23000
16;SO55097   ;5;EUR 780;EUR 37,04;0.23000
18;SO55154   ;7;EUR 1299,99;EUR 37,99;0.23000
8;SO55623   ;4;EUR 1954,74;EUR 34,24;0.23000
13;SO55825   ;3;EUR 399;EUR 44,14;0.46000
10;SO55956   ;6;EUR 1490;EUR 78,42;0.23000
17;SO56107   ;3;EUR 469;EUR 52,1;0.23000
18;SO56956   ;10;EUR 1299,99;EUR 67,52;0.23000
16;SO57472   ;10;EUR 780;EUR 66,08;0.23000
8;SO57491   ;9;EUR 1954,74;EUR 40,31;0.23000
11;SO57482   ;9;EUR 433,33;EUR 31,84;0.23000
8;SO57535   ;3;EUR 1954,74;EUR 47,65;0.23000
13;SO57715   ;7;EUR 399;EUR 86,23;0.23000
17;SO57829   ;8;EUR 469;EUR 34,06;0.46000
19;SO57913   ;8;EUR 103,54;EUR 77,44;0.23000
11;SO58695   ;7;EUR 433,33;EUR 38,85;0.23000
9;SO58678   ;9;EUR 503,96;EUR 76,72;0.23000
22;SO58738   ;10;EUR 1306;EUR 58,06;0.23000
12;SO58837   ;7;EUR 299,99;EUR 80,16;0.23000
14;SO58860   ;5;EUR 679,99;EUR 88,36;0.23000
14;SO58899   ;2;EUR 679,99;EUR 40,08;0.23000
8;SO74407   ;1;EUR 1954,74;EUR 35,43;0.23000
11;SO74534   ;10;EUR 433,33;EUR 67,91;0.23000
16;SO74742   ;10;EUR 780;EUR 90,17;0.23000
17;SO74790   ;10;EUR 469;EUR 46,75;0.23000
14;SO46507   ;1;EUR 679,99;EUR 43,05;0.23000
12;SO51501   ;2;EUR 299,99;EUR 34,89;0.23000
17;SO51503   ;7;EUR 469;EUR 61,86;0.23000
17;SO51653   ;9;EUR 469;EUR 42,45;0.23000
15;SO52295   ;5;EUR 588;EUR 49,94;0.23000
11;SO52531   ;1;EUR 433,33;EUR 57,35;0.23000
16;SO52664   ;6;EUR 780;EUR 54,91;0.23000
22;SO53118   ;2;EUR 1306;EUR 87,1;0.23000
19;SO53115   ;5;EUR 103,54;EUR 58,27;0.23000
20;SO53230   ;8;EUR 819;EUR 55,92;0.23000
15;SO53299   ;1;EUR 588;EUR 75,17;0.23000
16;SO53435   ;2;EUR 780;EUR 67,04;0.23000
20;SO53762   ;2;EUR 819;EUR 63,07;0.23000
12;SO53791   ;5;EUR 299,99;EUR 51,73;0.23000
19;SO53883   ;10;EUR 103,54;EUR 37,08;0.23000
21;SO54630   ;1;EUR 1159;EUR 31,4;0.46000
11;SO54736   ;10;EUR 433,33;EUR 81,4;0.23000
18;SO54853   ;6;EUR 1299,99;EUR 63,1;0.23000
12;SO54870   ;10;EUR 299,99;EUR 44,86;0.23000
18;SO54970   ;9;EUR 1299,99;EUR 90,1;0.23000
19;SO55023   ;10;EUR 103,54;EUR 40,45;0.23000
22;SO55160   ;9;EUR 1306;EUR 49,14;0.23000
10;SO56053   ;3;EUR 1490;EUR 53,37;0.23000
22;SO56071   ;8;EUR 1306;EUR 48,65;0.23000
20;SO56220   ;4;EUR 819;EUR 44,47;0.23000
22;SO56326   ;1;EUR 1306;EUR 88,26;0.23000
14;SO56429   ;4;EUR 679,99;EUR 50,87;0.23000
22;SO56510   ;4;EUR 1306;EUR 63,49;0.23000
19;SO56678   ;5;EUR 103,54;EUR 84,94;0.23000
13;SO56747   ;3;EUR 399;EUR 57,81;0.23000
16;SO56776   ;5;EUR 780;EUR 37,08;0.23000
10;SO56838   ;10;EUR 1490;EUR 37,63;0.23000
11;SO56897   ;9;EUR 433,33;EUR 55,15;0.23000
21;SO56925   ;4;EUR 1159;EUR 81,95;0.23000
16;SO56934   ;6;EUR 780;EUR 52,19;0.23000
15;SO57301   ;8;EUR 588;EUR 33,93;0.23000
10;SO57758   ;5;EUR 1490;EUR 88,51;0.46000
11;SO58279   ;1;EUR 433,33;EUR 71,77;0.23000
19;SO58371   ;9;EUR 103,54;EUR 46;0.46000
8;SO58812   ;5;EUR 1954,74;EUR 82,14;0.23000
14;SO58792   ;6;EUR 679,99;EUR 32,51;0.23000
8;SO58867   ;7;EUR 1954,74;EUR 43,78;0.23000
19;SO50851   ;10;EUR 103,54;EUR 38,99;0.23000
12;SO51338   ;3;EUR 299,99;EUR 54,25;0.23000
9;SO51481   ;4;EUR 503,96;EUR 69,59;0.23000
13;SO51646   ;5;EUR 399;EUR 62,18;0.23000
15;SO52531   ;9;EUR 588;EUR 52,72;0.23000
8;SO52894   ;9;EUR 1954,74;EUR 44,34;0.23000
18;SO53234   ;8;EUR 1299,99;EUR 51,22;0.23000
8;SO53247   ;9;EUR 1954,74;EUR 63,37;0.23000
8;SO53369   ;3;EUR 1954,74;EUR 57,42;0.23000
17;SO53650   ;2;EUR 469;EUR 74,58;0.23000
14;SO54140   ;8;EUR 679,99;EUR 90,5;0.23000
20;SO54168   ;9;EUR 819;EUR 37,13;0.46000
9;SO54502   ;5;EUR 503,96;EUR 89,86;0.23000
13;SO54559   ;3;EUR 399;EUR 78;0.23000
11;SO54568   ;8;EUR 433,33;EUR 49,52;0.23000
13;SO54900   ;10;EUR 399;EUR 79,3;0.23000
10;SO55119   ;1;EUR 1490;EUR 82,36;0.23000
17;SO55421   ;10;EUR 469;EUR 52,06;0.23000
8;SO55586   ;5;EUR 1954,74;EUR 53,95;0.23000
22;SO55716   ;6;EUR 1306;EUR 51,54;0.23000
18;SO55947   ;8;EUR 1299,99;EUR 84,23;0.23000
14;SO56761   ;5;EUR 679,99;EUR 64,99;0.23000
10;SO56941   ;5;EUR 1490;EUR 42,53;0.23000
19;SO56973   ;10;EUR 103,54;EUR 85,36;0.23000
20;SO57241   ;9;EUR 819;EUR 83,25;0.23000
17;SO57597   ;8;EUR 469;EUR 66,56;0.23000
16;SO57728   ;3;EUR 780;EUR 74,67;0.23000
22;SO57972   ;3;EUR 1306;EUR 34,93;0.23000
18;SO58364   ;3;EUR 1299,99;EUR 32,47;0.23000
19;SO58371   ;8;EUR 103,54;EUR 49,06;0.23000
21;SO58555   ;3;EUR 1159;EUR 56,8;0.23000
13;SO58606   ;9;EUR 399;EUR 80,77;0.23000
8;SO74267   ;3;EUR 1954,74;EUR 88,85;0.23000
21;SO74498   ;2;EUR 1159;EUR 33,67;0.23000
8;SO74612   ;2;EUR 1954,74;EUR 50,76;0.46000
9;SO75068   ;10;EUR 503,96;EUR 33,74;0.23000
8;SO51046   ;7;EUR 1954,74;EUR 52,97;0.23000
10;SO51241   ;3;EUR 1490;EUR 89,87;0.23000
19;SO51467   ;5;EUR 103,54;EUR 51,76;0.23000
9;SO74276   ;3;EUR 503,96;EUR 50,15;0.23000
17;SO74359   ;10;EUR 469;EUR 86,2;0.23000
19;SO74498   ;3;EUR 103,54;EUR 71,1;0.23000
15;SO74527   ;8;EUR 588;EUR 90,38;0.23000
22;SO74659   ;5;EUR 1306;EUR 41,46;0.23000
20;SO74760   ;5;EUR 819;EUR 48,89;0.23000
21;SO74939   ;3;EUR 1159;EUR 49,29;0.23000
11;SO74990   ;5;EUR 433,33;EUR 90,92;0.23000
15;SO46581   ;8;EUR 588;EUR 40,12;0.23000
15;SO50988   ;2;EUR 588;EUR 52,39;0.23000
21;SO51298   ;9;EUR 1159;EUR 84,53;0.23000
12;SO51499   ;7;EUR 299,99;EUR 52,61;0.23000
10;SO52178   ;8;EUR 1490;EUR 51,75;0.23000
16;SO52542   ;5;EUR 780;EUR 57,79;0.23000
8;SO52677   ;2;EUR 1954,74;EUR 87,43;0.46000
20;SO52768   ;7;EUR 819;EUR 36,1;0.23000
19;SO52832   ;3;EUR 103,54;EUR 86,93;0.23000
19;SO53145   ;6;EUR 103,54;EUR 90,84;0.23000
8;SO53283   ;8;EUR 1954,74;EUR 83,6;0.46000
16;SO53350   ;8;EUR 780;EUR 55,19;0.23000
19;SO53719   ;8;EUR 103,54;EUR 86,99;0.23000
10;SO53849   ;6;EUR 1490;EUR 53,99;0.23000
18;SO53928   ;8;EUR 1299,99;EUR 55,37;0.23000
13;SO53975   ;10;EUR 399;EUR 71,72;0.23000
16;SO54368   ;4;EUR 780;EUR 73,64;0.23000
21;SO54740   ;7;EUR 1159;EUR 58,07;0.23000
13;SO55034   ;6;EUR 399;EUR 80,05;0.23000
20;SO55047   ;6;EUR 819;EUR 35,83;0.23000
11;SO55488   ;3;EUR 433,33;EUR 46,5;0.23000
12;SO55535   ;4;EUR 299,99;EUR 79,89;0.23000
22;SO55693   ;5;EUR 1306;EUR 73,66;0.23000
21;SO55996   ;9;EUR 1159;EUR 69,46;0.23000
17;SO56085   ;2;EUR 469;EUR 70,98;0.23000
19;SO56272   ;10;EUR 103,54;EUR 85,25;0.23000
10;SO56495   ;9;EUR 1490;EUR 30,62;0.23000
19;SO57208   ;5;EUR 103,54;EUR 90,84;0.23000
13;SO57390   ;5;EUR 399;EUR 59,17;0.23000
18;SO57838   ;3;EUR 1299,99;EUR 68,17;0.23000
15;SO57961   ;8;EUR 588;EUR 37,06;0.23000
8;SO57975   ;2;EUR 1954,74;EUR 59,85;0.23000
11;SO58628   ;4;EUR 433,33;EUR 39,25;0.23000
12;SO58739   ;2;EUR 299,99;EUR 52,65;0.23000
22;SO58862   ;6;EUR 1306;EUR 62,71;0.23000
9;SO74595   ;3;EUR 503,96;EUR 39,37;0.23000
18;SO74928   ;4;EUR 1299,99;EUR 64,57;0.23000
11;SO75009   ;10;EUR 433,33;EUR 59,56;0.23000
12;SO51559   ;4;EUR 299,99;EUR 68,57;0.23000
15;SO52940   ;3;EUR 588;EUR 82,47;0.23000
21;SO52999   ;4;EUR 1159;EUR 49,84;0.23000
17;SO53111   ;5;EUR 469;EUR 40,73;0.46000
13;SO53292   ;4;EUR 399;EUR 55,05;0.23000
8;SO53437   ;10;EUR 1954,74;EUR 63,75;0.46000
20;SO54140   ;7;EUR 819;EUR 58,47;0.23000
18;SO54666   ;10;EUR 1299,99;EUR 55,71;0.46000
21;SO55179   ;1;EUR 1159;EUR 88,06;0.23000
10;SO55731   ;8;EUR 1490;EUR 40,2;0.23000
9;SO55735   ;8;EUR 503,96;EUR 32,66;0.23000
13;SO56008   ;6;EUR 399;EUR 83,46;0.23000
13;SO56014   ;4;EUR 399;EUR 89,25;0.23000
10;SO56104   ;10;EUR 1490;EUR 79,49;0.23000
22;SO56344   ;7;EUR 1306;EUR 77,16;0.23000
10;SO56600   ;8;EUR 1490;EUR 83,71;0.23000
20;SO56776   ;2;EUR 819;EUR 59,82;0.23000
9;SO57411   ;7;EUR 503,96;EUR 43,26;0.23000
21;SO57645   ;10;EUR 1159;EUR 38,72;0.46000
10;SO57772   ;6;EUR 1490;EUR 73,13;0.23000
11;SO57807   ;10;EUR 433,33;EUR 32,22;0.46000
21;SO58698   ;3;EUR 1159;EUR 76,28;0.23000
13;SO58711   ;6;EUR 399;EUR 35,04;0.23000
18;SO59202   ;7;EUR 1299,99;EUR 60,22;0.23000
8;SO74720   ;7;EUR 1954,74;EUR 72,21;0.23000
14;SO75053   ;1;EUR 679,99;EUR 59,14;0.23000
10;SO75119   ;4;EUR 1490;EUR 58,41;0.23000
22;SO46589   ;7;EUR 1306;EUR 76,74;0.23000
8;SO51240   ;8;EUR 1954,74;EUR 71,55;0.23000
11;SO52168   ;7;EUR 433,33;EUR 59;0.23000
20;SO52384   ;4;EUR 819;EUR 43,92;0.23000
22;SO52474   ;4;EUR 1306;EUR 89,65;0.23000
19;SO52647   ;8;EUR 103,54;EUR 73,77;0.23000
19;SO52660   ;6;EUR 103,54;EUR 77,33;0.23000
